customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
001824e6c2a853c60b4998d3f402f01b6864d0a1f5ed01c8839869c793a44d92,,,ACTIVE,NONE,24,4d1332577467dd758fae7725966d875d233bf2e500d3243c2c4b10d6d02e6774
00182fa82ffeb9f163b9d27d15187fc6d31783b551aa7e9491cd24736ca8a15a,,,ACTIVE,NONE,40,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0018364c9c381c2035d61257caf54e4c1a085721ebf6d8eade87a05a51e0109b,1,1,ACTIVE,Regularly,21,7b0a458d5428376a6d325bb05fe3f0d95b0de83ddefcbe1b3baa6dd136ddc03b
00183fea7eeb3848fdef0787831cffa880d3c19ed211d9c5800b6ab844f6addd,,,ACTIVE,NONE,26,9d4c17282ebf035df974821c3722b0ce2e4e19ec6738ed4e5ace44fd4265786a
0018518c278bfd5a0e4179f337548fa2469f4b2e84bd798ed53b732621e009bd,,,ACTIVE,NONE,32,8a2fc2b0c4391f9b9df516d6ce5cff7cb1cf74e35be3f9f7362fbf6e0e7987cf
001857fbea8e9acda52beaf1d2a97335cdfa25fcb224a3780aa50f8c6d790617,,,ACTIVE,NONE,21,17029fe6449814bf950e238d105d5b44c630cd82f2fbf7752463b630812fec20
00186d6f42d55c11adb9114d10564a6ea6e57d0a86e924b60a4b9d67dd1a3b86,,,ACTIVE,NONE,35,2086565cc9745e72bd91edfc519355bc3eac936811fa1e6c9445a862238502c3
00186f932cfdcd1d728418de91866a682337b8005a1fe5c60933cc6edbaea95d,1,1,ACTIVE,Regularly,51,41781cd70a8e5c55624a6bbb485b129f0a2dfd321f512259dd1b8452d2b1f1ff
00187ef42d768c37a34388ef0d7000eeed95f0a23d803471cb148152605c1b27,,,ACTIVE,NONE,22,45e50fc2883b75a610c3a82a71f72404c7d3a26f72c0e9e514a6671b8b8a89b3
001896c3afa7583ea2d8e5ec2b192e3d86586574d1976f88c62f04b68683ed95,1,1,ACTIVE,Regularly,42,36c61f4807fac8e2edf4c2f8ac60fcdfb330e49e45ee7d10607d21bceef37c53
00189a8cb02b5ee1e72e859be16bab0ecd75454c30bbca3074881ac10cac204b,1,1,ACTIVE,Regularly,25,a79c54078fe16805173fae7ebe5c5d74bab12752ae5bec34d99cecceda0beb11
0018a4640de2338492de0fcc8325d6f6687d0c7980d804d8d8e4c5bfd24456d7,1,1,ACTIVE,Regularly,33,fa934d2f604ecd6f997d3a9d82f81722a50231850102177bb5a443898a61ec04
0018c2a356671b11bc2f679b0a1b5055f1f3742003a62af83ece8c7fb77c0c91,,,ACTIVE,NONE,40,101064bcbd9a19322d69674a28b174e6249ae35f72ae4569e5a5078deef600ba
0018d853c74d42d0135dec764d64bad6c3e3318360cd77a7113b49d8740aaf9f,,,ACTIVE,NONE,46,59e979b0b5ae572b0e77d0025d21f9e353766ed47d04a3991d2699fb5fee30ff
0018da41059ee1285c6ec134d983b45df667673924f3082da82596818ce9029f,1,1,ACTIVE,Regularly,53,f29ce233d2e2815f538a813ea50a7c47245d3fb764f18c70e7c8d194c7ba401e
0018dd6d48cdbeb42c95c3b58d0b75972a9d7e39174f0861629e14b117bfe068,1,1,ACTIVE,Regularly,46,7e0ad7e4bcdd994a6934b09d5aaa961863261b9e4574800ff3f5a6e267d5ebba
0018ed43d00ce331c1d882559719c80f6bcef9896c719ae44f492681ec42deb0,1,1,ACTIVE,Regularly,23,9f02b206f818c16458bd3e0e068296c2bd69abb6bf8e72e206f1f729c8e52ca4
0018f0b2868c15674498fafde83508751d591dde7df6ba9da19a3a7dfc319c37,,,ACTIVE,NONE,51,f551028a3397a6df53120fde4f4175929105a14c5f5de8585f8d247baf3e2c79
0018f61bc6b9f697db4b8e83bcb892990b5241b2352fcd06a5c686c6d3125138,1,1,ACTIVE,Regularly,28,a3fe7b218430ea0f5135cb80d021680828a517596dbf4030ab5524a55a57b6de
00190ae87b184c5a8886a6024c043275e883636c238fad618497026cfed97b3c,,,ACTIVE,NONE,25,f8a21e340ea6013c7b5fe5604a0fcdb09f1c755bbd14c411ce05718dcf5e9a59
001912c7b5b87e53bc77c6f93f1fc18981bbcb8220e91448d4948d70bacd3b8a,,,ACTIVE,NONE,20,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001919799c89271baacc3db5eb4382c63feeec1bc079d98e7cf5c0ff2a68b293,,,ACTIVE,NONE,27,9605a8e256f065955f72a91003f3ee317d2ba420efe015485bf331b70468f725
00192b71ff27c8eea17803ec02af6e5f6d0cc7d764feba9e04823bb20aaf91f0,1,1,ACTIVE,Regularly,25,31c5624fe570d344e4850fbce30ae6e0f5985388e2737f19cc161abe848a0eab
00192db3d70910e18a0f164d6bd3924979acbd9c2b163b1db7037ece8730f073,,,ACTIVE,NONE,32,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00192f0da341038d2dcd720bbb79abd4188007c8a835054d715da87f2aef6b0e,,,ACTIVE,NONE,41,4eaff6797d7533fcc2b1fbd5f92fed0e141c15856f7bcc73d621c010e97e604a
00193822fffee41517b5dde3aec430c01a7037584446da55fdf5498fd2214748,1,1,ACTIVE,Regularly,59,3624dd42c0fa812caa56449f044a06373bc94e97aebdcdbe3fc7505079a67592
00193bbca9d0450ef6f2af004a1cb22917a4937e7dd1dcd7894aafc34c7c1984,1,1,ACTIVE,Regularly,36,438563da794fc30dfa5b402d15fb6f7867fd2a2bfc7cf07b810cdc85f966a1e6
00193c1a6edbe4e59ba6efeb9e056e457409ccb70cd780b156642a0d919f1653,,,ACTIVE,NONE,25,0ea3fb96603a953bd6cd21de26557bcf28494998ba0833f55d0d12486e42981b
00193ff7f374dbcfecfa7fead0488e454be4918bec1ebd25fda7cd7cc094718a,,,ACTIVE,NONE,28,0e78861d5ef1caf30cd0c4935cff27657c069c1f2fd2ba5f8dc35406702d6bd4
00194061f3caa80bf10d615bf406bc5959a3bd799e4f211fe1fe1297d29a4fc7,,,ACTIVE,NONE,24,b8d066ae8df3d645c85a5ba869e2fa7b528cf27d92dc0622b44a4011567380f0
0019433b7519647893fa7c0b29132b5ac655ee89d97e20b7934d234465de7839,1,1,ACTIVE,Regularly,49,fd31611bb1423392e4f87811b69ae6e844adea61ad8891a85985758aba581c00
00194644c422c7d5db4021a91f61f0ed03d3cdce3c81ebe8b3f720333ef6baa4,,,ACTIVE,NONE,55,4ca0661cb5403337dcfbdf671ecc81b64fd8924c2221b29a98d0891ccc817115
0019588a7b397cbbe985682d74ed27098692e2da8da962e270338be3409300bf,,,ACTIVE,NONE,60,ca7fa9c6e83fc82c00f89577c6ec6664a435ad77ab5fb77d6b43d8877e6f8133
001965a8b007040698d071786b9b9efc59bf0cb4c5d5936ffc52809a5051a6fd,,,ACTIVE,NONE,41,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001968eb5b52125225a9bbca15d0d4e8bd8fd1d6874b767c27f552c5bffca225,1,1,ACTIVE,Regularly,20,93f57986dc4243ec2bd391208b52360692246d040422c1c1b7d7f04f12dbb5c3
001974ba5c8e9d7ba6c0e97d96ecb926d0e867b52d8f02405ac81e2628b56d08,1,1,ACTIVE,Regularly,62,2e8870f239441b6aa4a114a481ae5c03dfcefb94132cceacf367a64f878efe43
0019766e0e39e6eca054a9be24fd3492680abcc4ee674bc9ad52f1517531e549,,,ACTIVE,NONE,25,4d2e253e97acbcb95f35968b589c75fe9eded056cd03884f33068a473c686029
001978f7508a1aace049baf73db5f4975b57a0f7e3a155c5f2a200990392482a,,,PRE-CREATE,NONE,85,a24ed9953dbde1ae32800b514af4e2e27d7c10777457b5038742798a6d394b90
00197ba2c13240c7743853a7980c8ae4e2f76de0f9681fb259e91b61e4420484,,,ACTIVE,NONE,22,9e00e9ca406ee9e714c924809cc901a0a8a7568bacfc7cd36c8084bc22eec54e
00197bba4d00adadddf536f43814e68393ea37c9b51fd1b783b0d136a63422fc,,,ACTIVE,NONE,24,9d9ca6be0584a380cef7dcda016c48a02a34e5f3336126316896d3bd7432395f
00197c268d2e99799209ec37ccd92c1b8457e051b2fcfc7530223c544d7faaf6,1,1,ACTIVE,Regularly,28,a1959a16bf167858c93a66ec2a330644512b25fb10f97eee2058549885af4dbd
00197c4ce3b20e1c9ef90b22b0b45c9e3c1adce88ad6ca4679080bdbfeae93e5,1,1,ACTIVE,Regularly,18,b3b0886e62c8e20b9ac631b0d11c5d3fb569b98562f5a016c3eb792579f44831
001997acf6ddf27e6962625d6064980d130d61a634bf3dd6ea7677f76f0be79d,,,ACTIVE,NONE,55,363ce21286546f05166907858a8779e5b3b2520e5adceea984b8944d424db8a8
00199e3133d7c0b907033b7503e9a5656e29e6091ff7448caf0e6894afd0540b,1,1,ACTIVE,Regularly,21,619f2a0ef6a4073a9ad3d0f78afb7ac6e91967c7fda7e901eb1108e3d755bfc3
0019a2c2a257377a601119f0092126814edbadeb29f92a97fd2691ca4c7fb4f8,,,ACTIVE,NONE,43,40fbc1a1de9c7a61c21ad6991fb3e6635091c6d5570f251ac7a5c9a37fd78def
0019ad2c0b2134c597665758a638d325e4cc518a0d813b55797859dde0e4d5bf,1,1,ACTIVE,Regularly,24,2de5b60c8e2264d7d096039f6833a68ee4c5b8f86f0e29723db5819e4a938c16
0019bbc42b332e285922b84c235711f45b02607961367b58bec446a6eb8c6c18,,,ACTIVE,NONE,21,e3600a68d934e4fa8ccd0fb3c0efa8b9fc912096d332d3d0da1feb68a06c9d46
0019c05146d30111b7003700c712f9354fb62f9b87e53b1c9cc9f0d22fb5c62b,,,ACTIVE,NONE,53,bdbe242fe45c51be36e17d65d314e59d9c8a9884e642d4e947957e5e1c5aaf50
0019f6e767ed4b2fee91c4ac0923c75a8e52c11a16e85c3944571888a8dde051,,,ACTIVE,NONE,24,09ca8a71d4839490f2bfc3dad3547ae275290e3b7ac6e46b409cc6f297ccb913
001a07f8ad065d7ed4d560bd8703e17ce4329dc186cfaca694e62e55c58249a7,1,1,ACTIVE,Regularly,51,8db87c3b97c2d1c5389724cc8d85409972be7493a1d0608836203eb32afb7264
001a0b74bddc6f7217ea74e480d47acdf239faf53ccdced42f26250104ac609a,,,ACTIVE,NONE,51,54f64a9201e6f4ae1ac1a6eb18e62d26f3be0062936a77834b6921334cb0a60f
001a115cf237a707724f28640c8fab25c2c3b16b08a6ef77bc27a6a90d8c9ef2,,,ACTIVE,NONE,37,8e3591b1c6ee7c5a26e8d53ee2e1776e3712879874bbbe5f0ba05626f10e5485
001a2bdaaf330046bd142bbd3feba446e0d882736927f1888252852f99573159,,,ACTIVE,NONE,61,a4a5535fcb19450fc4405ba5c0afbf69d254267f482f3f783c5d90a3bac5e56b
001a43734ae012099426f7dab426c6529419aa05b93a8dce0a5300f8e18d9178,,,ACTIVE,NONE,45,ba33f42296f425cb8247b258806e9b89a3b7ac03efd18946c99d3a6eab5f1f7b
001a452625e56ba66fd2d4138a48af5d47aea7c69a5cce888d657eb8ff29c6be,,,ACTIVE,NONE,21,189eb4ebdbd62b754e8f9f48a01dbba9d9f8c9e98ef48ec7fb4f76f89ab13e9f
001a48d235e0f1e2adba30f22841bfa7522f1f7b5d9653e323eea5cc37bc4aa2,,,ACTIVE,NONE,43,5669dd0eba6c4e2bf2b9e711e1ae70ab4915a4316e71f54288253583bb0c1f98
001a505b9356f58f064f776be43b54664cf842f4b0252a70d3c51afba3613f58,,,ACTIVE,NONE,42,15a395c041fb37e0b45788382598a5467e9d267092b27c39f90618e4c3767b31
001a57b85257f1249e01ad03788cbce90378d628a15bc6351254d114e5e4fe06,1,1,ACTIVE,Regularly,25,3f60016677e856013f8e546fbb9c417922f4b72786e58ae0f2ae350c2ed6b8c2
001a5d8c25a422d5d20a7671339fdb7050f1604502edaeb1dda615acca78207a,,,ACTIVE,NONE,31,dd9bb9eb3943be59070988e589c187c6792fd00531cec7dd3664b68a44c53179
001a601761761745870071b06272081474503486610a2c56ff7725e4938bcd02,1,1,ACTIVE,Regularly,23,44b8a132c96450bd51552a3839f33b28abbea1958158bb3756898458b1822154
001a7fb6def4cc4de27cb02f0025ea28c8ee74efdd3c73a76cf538c11af6a55e,1,1,ACTIVE,Regularly,24,e782742b0bb55168ba93313d9c68626b2966e80ce92caf609046d80b5b7d7cc4
001a8cf5d3ae8f2040e0cbcba8ba74d749903eb82262041b9fd0c4258ecdcdae,,,ACTIVE,NONE,31,93f0b4b0a9b65934d508b7df4b6bd6864cb1cdd26060129c0a4e33fcbfe2f9a3
001aa72d3df72637e9a13c7478b1bfb410fa3244c864bf8f8a68c7e5a2a69b3c,,,ACTIVE,NONE,31,e49d0069582d59d9a46974957436903da6986326c3879de56ca677d6ef036588
001aac95322b81f24b82a3ef644a9973cf1c654558ab35b53fcbf9b9f09e0498,,,ACTIVE,NONE,21,ce9d31cf21272a0ce1d8022e88bec59cd555500ee992128a2cb419b97c9c2f31
001ac370bc8916437440262d1d328cef3a227c48957c77f5632482a2c2c4c757,,,ACTIVE,NONE,20,0d3de2a878683f827d8e9ae81e40a0cc34ce445ace97026b165fdb4870dd5ac9
001acb589c6b72863cc8bc9e95c6c7277a549ddff2314238651de8f475820568,1,1,ACTIVE,Regularly,30,f098f4117637b9516e1ac37e31d632419df457674bfa6c1ac174d715135ae0b2
001aced51fb9e7137a5a11afda1bb107aafe4d02b18030411d9213ecb1d380c4,,,ACTIVE,NONE,20,74ebbf130771efdea14a1eb069c3ca76d2f4894f35755bda406a9af457563c62
001ae5408a043f64bccd32beffe2730151414cbdf18a6eb3cc8d30bdca605652,1,1,ACTIVE,Regularly,50,3247b5db1c4e6523a6d1e84eb25183a1cfc8a468eb9fed326e25902cbfa51de0
001aeb7fd20499c0babdf05bc81d76b20ce907a64aa6eb7460416056c05382a9,,,ACTIVE,NONE,23,d4be14683db46b784630ef858b37b11cf08352b8014a379e533997ab07d2d0ee
001aede537161ffc08859b45559b2ded2ed119ca7c9b4aee444c3d14ee867fda,,,ACTIVE,NONE,55,679dd40ab74a9f9e757210cab8bf13b8b4a5bf6a2afdfc2ded57c5db05f9acc4
001b09b8679f1efaefebab00c6d7fdeb036e2ca015605f7034620837e36ac66d,,,ACTIVE,NONE,22,bdebb578bb32f63826b2fdfe294125673ce1db17d6b6970d581fa726479334b3
001b219dc92b964f2bc708fcdc8248e4911b7459aa1fd3a5f20eb3201b477e29,,,ACTIVE,NONE,28,8b10e7abc36745460463b668fdc640b19efb8e83b35c9d636d4ce94e91090cf6
001b2ab36161e4bda632bdb4598eaefc46f3d22ff07ea3340c14b783d143b2ab,1,1,ACTIVE,Regularly,21,2a84d2de8858d78ef8cb694c52f0e182c16797b759ed83b3336930743c0d866d
001b3d5f4c5f8977354dd08617288de092c73582eacc6d18cb22d9cabb92f134,,,ACTIVE,NONE,18,31bb3f2b25449ffaf8a46bb62c3efba0bf0d95391bd8395c2d728771e50ec0f3
001b3e81261066ef9ff9e0708a1827f18cce15f0998757ff3bd39e8b2fa98174,,,ACTIVE,NONE,57,86697c881393fcd264ca1d80eb90683934b434cfb83f552424302902f8514338
001b5949c357ee712f0e44abaa0f65cdaf760c0787ae00c1fd910e717016a891,1,1,ACTIVE,Regularly,21,39a630062d10bae6e7e24dbf9f28706959e5fa1d711130868601363bd538fe65
001b6f3f3365fe335f8a3b818eb60b1ccd6c764707d73a47b03ca8734ae8fe0a,1,1,ACTIVE,Regularly,,91893f5d5e1aa5677545f2e8e2cfa26be0f0aa6c766d2871cb08d1856d93613d
001b9b6b1b2e37a2c24370041b884c99e14b3611693db12393b1a932ba31dabf,,,ACTIVE,NONE,32,15781aa9ce51066dda4cb36d0b74361a482c87f5c136555c78b78c82bf6b0134
001b9ee636090fa2beb0965d7d9b646f221c64369786175c5763ad1a36548c88,,,ACTIVE,NONE,49,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001ba9e81e13ce12a2585d9ebde923fe74429e9e12ea59f4f28a96267597fe52,1,1,ACTIVE,Regularly,25,5a9b5dfb97401f7ce5da78081e9f3d9d36ad350c2f5f3bf8aad317834ed217cc
001bb38fb639fd846db488522a7fb99d419daeea080d44060a97337368b67791,1,1,ACTIVE,Regularly,26,6de0e2dae6070c85a1478f4108e866c65a8fe3f4061fb6fb6809f31d8ed1a5d5
001bb5c87b7f102c7139c3e97c50e30467cf8a5ed8e8cb80e9b07bc2ad01ceca,1,1,PRE-CREATE,Regularly,53,d8c49b38e040a7f852fdcda991d1fc8cd7a843545b3cbcc17bf3e2b4cb519161
001be86289db731518f348cd4bdcfafa8c8a72c2fe2fe4ed71ec6e8a8e7b2f54,1,1,ACTIVE,Regularly,18,a15655249ec33b946794e7ffa0643f8061e452b27e8540667b621b078bafed14
001bf9b4bb1cbd8e24659de883b197deebf276ab7a49589f54b86e9ff98f0554,,,ACTIVE,NONE,36,e155bdbe44a2871e30500e54bef45378f950045dd1bb2850432606d47eaab9d0
001c0f6ba7f0f416024e3feb36b08912bf6d46d15f12dc61670ecb4cd4fb9c6f,1,1,ACTIVE,Regularly,21,da74d1eef1eccde515cd1425d26ad5500bde7546e003c9185745e4344e1876e3
001c1f8d70782f450524d3b3f404474dbd4a7d0d2ad78a0ec7db76248ce08346,1,1,ACTIVE,Regularly,33,c589eca298f62cc560c91dfbe4f029eeb1f238eacad2a982e6e98dcf436265d9
001c2513c498432fdff9eb09349ddf02d31826b148a8c9682b8a92372e2f2627,,,ACTIVE,NONE,23,352328cd69a7f640a027e222691fb0af530f319702f65010119ebb4d66b6f3ff
001c299a6b6865ea34e5b8ef1ee1a9b438ced28b49a1164e0c054fc311b03edd,1,1,ACTIVE,Regularly,26,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001c31361cdda0e7b57111ad716d4c08dcf40f9e825c7a61bcd839d02b2b7db8,,,ACTIVE,,32,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001c328bfbe61aa3baa1d05cbfef195d15946eb2dca6c7deeeee28f9bb202a4e,,,ACTIVE,NONE,36,c8dd6d098a4f4bcece1e76aa58c5f211e006a9e47197c2cf885ffc67f9322c12
001c32d09c942b7b8bc34114fe7eb8a554fa8f4da560aea6c0d825714eef4765,1,1,ACTIVE,Regularly,21,b5033856599090284766e44012500b4e074d2e014f5e7c6dddafa319d1577353
001c3d25c19aaf34744fe88dccc63c952908b89e17f0fc5e7c98c69c0976b148,1,1,ACTIVE,Regularly,58,573c97c5d7c46058f9f43f34580b27134fbaf585b749f7763dfba9d5d43167aa
001c42459c8978d55a69fa1528975893b011a6539631f3102e2ca6814821cf10,,,ACTIVE,NONE,17,aaebd379549defbcc22f494b51b0be08ee41f02542131aea6ee511665805cb5b
001c432c72b2151e0e37a46dfe683d236d80082165da849d47a3293744cef660,,,ACTIVE,NONE,29,a516b940a2e24da068ee437722a9141abac1c171072eb301b1fe4dbd460161b7
001c45896cbadc098dd6b526ec66c81b2b18bfed057ba0cfbbcfb119d5cb1e33,,,ACTIVE,NONE,25,3e9b4b5d6847c43d6f530fd0b9f075e74ddea948f89f270779c418bf35224e25
001c62839ef41190846d289f2f0b5997ec118a4042da78618fa2e79083b8f366,,,ACTIVE,NONE,26,da1fbc48cee3ffdd9101f71b3580d798221aa6be859d9fc28ecae6c79ee05565
001c7ef1467b8cafcf79b1d9f68be7130bc5e24f67ffd77187509218c6f40efa,,,ACTIVE,NONE,41,68425348545b0d7b4632872e3b09a23bce2c9fbdef8c3736c1d5dd70b023fa37
001c84f1b530f7d55b464e219cde77c71bf96f2c0acda7a5c616a8d1766f8a30,,,ACTIVE,NONE,20,381463386a11afa57c2defb838c8bbcfeb7a0f57e6d8ac02f41405f206eb27a5
001c9399aeafc3c0fff46d9f86311c9cfba586671ae85fd095f4930e92bb674a,,,ACTIVE,NONE,21,a269a0f135a3ee58a771875ac9bda158a815992383283775a6077b7b437d45ac
001c9cf3869156c0f7691ac577914b5c38f56ba33728c854bd6550f53d1697b7,1,1,ACTIVE,Regularly,,c6f90b518b18072b932ed9c2de8a0b879372bad296bc5a4882d00dfb96ecc81a
001c9f19a65448a0f9c81ee89913a60035725be2dd7a81874e85e2810d6ec2ce,,,PRE-CREATE,NONE,30,533b23dd36d3350a8c71e79ec1cdbc27eda28afa5797d27d5bc0a5c1254d4552
001ca463702869b47a17d7fcf993f5924c1e94cca70ac4bb2d6e74bc590c7574,,,ACTIVE,NONE,52,6a85f3011810610f22d0dd86effceaecaa771123f612f5eff364d9d961224298
001cae0f8d784913b4850af09f2c86ce09cdd177f49f8859ef373cebfd8d1594,,,ACTIVE,NONE,20,4fa82f7b2d0cdfef9247f512ace6bf4782a4982ac202e394afee776fac0f293e
001cb0cd244c58fa35f9eb21f995b9e2f3e0c67c4e89af841df9f3d9adbe3893,,,ACTIVE,NONE,18,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001cb45d3c54cf3171f86d09b11fafe548794e2fa66f8463dfe494b0025dbdbd,,,PRE-CREATE,NONE,45,ea7a051dcda1e95949e0c0133a7fa767fe44a1960b8584490f5f5d45f5c19247
001cb7fd02d5f53b21c56973ff293308bc63b4fe7bcfaf5f7cdc78e94eedc633,1,1,ACTIVE,Regularly,47,c350e3d9757eb5eee5cc971dbc5d04e40817fb6f88404fc3c335eb2717673eb8
001cb8296d4270ed204a8b8ea799cd777b4b7d0dfc65a0b14eb547735b792600,,,ACTIVE,NONE,38,bbf83e3b9fb9ddb30613bbcce0d642b788a2fd4125efd1647f53aa1afc5867f7
001cb9b2fec6b68b2d9c0479f2d6f442ec88d14fe92e513765b0da6e9acdfda9,,,ACTIVE,NONE,25,eb764a401e41d87cc4b90afd6831f3806de2ba0dd8eff13401ba39ef132792e4
001cc0d386cd17259b4c18407e3c8303afc9762ea87557c718642f8c5004ae7a,1,1,ACTIVE,Regularly,59,3c569e4eabda9f98716ee82d0eb5243aaa1e589f8700bbdb4a6cb95ad0fcb7ea
001cc5f994ad8ebb537180b0ee1edffca40bd4d9b133269e72722b4f355d9c2c,1,1,ACTIVE,Regularly,52,fe3d15905a55ec1ed22e18b77f32e0a567cc13a0a4aed99a1828735715b73174
001cd4541544c87a2c9fb19bad430646eadc24226d83586cf94a6dbeb072e6cc,,,ACTIVE,NONE,26,27c895023a1581925eabd7adbb36810765c018fa818651d885f841dc2a2c3e41
001cdfc9366fae1468ab321eca4f42f1eedcef60e7a3b0106bc486b3b3f32af8,,,ACTIVE,NONE,34,bf7a0cccef4bd0236c3a07e438404a731b611bb081555c1f1b4eb4302ead4782
001cee53326baee3a9e2fe9e4eebda9ca0cf1322fc175cf54b8f4af1107e5163,,,ACTIVE,NONE,26,40d8513535c67d70e86d18f0a48d77d98043722f1f4ecf6cdde83c54a8a64895
001d0add65629077fe95162494c074d978d27cc0486328486ca5854ef4ef81a1,,,ACTIVE,NONE,60,790bf66da29aef160a2b07d49b0ea0db9ceade1a477c9b250113768c85d57650
001d121ef41e0baa79997cc868b197ca9dc61f0a2eb22e53cb28cc1e48a06d95,1,1,ACTIVE,Regularly,25,01b5f496e5a6cc55705dd3d165afd04440ba07daf84ad66ea2997e192cfd0b6e
001d1c0b1c84bcb34ebe4111c2590422bbef380b2ac6739c9416159c0440a4c1,,,ACTIVE,NONE,21,63ee3f7c7a8c712450c0c79a05d82db2d33d4399f36fd51c9a29ba3d3e5ac4b8
001d2a9566811ef44ae50b6ae97c5fe700363cd9b0ea23eeabdf257349c997e1,,,ACTIVE,NONE,20,856c7f5989a7e5c0cad003547fabb1b835098a0b80818072436ee43caf26d586
001d31f668e32e936357836e47178cdeb7ef8731400520a854db923f8bab0d9b,,,ACTIVE,NONE,21,5e89e27583172d64ddf06b0d24c949c5537eb056f65337a006da244e2ccd4fff
001d4fed8a933922bc1c97e2881c7d3e76be3d660a8c49cc7aa50ec6d398abc4,,,ACTIVE,NONE,32,27a7423d1d3ba82bb51bdc60af9918df25686aacfc7e4d0f6f7136e44930da51
001d55624fbb0857bf200c0258a9593e9ae9d8c1e094ede5263e6ba1aa2c5ae7,1,1,ACTIVE,Regularly,27,fe80fb40ee5b9e641f1cb68e8d79576840aa5b18b8c21a47750685c5de9f6e8b
001d5c7682ab14ac7cae803bda6845156b0b291e58ad25a51da5148db47df60e,1,1,ACTIVE,Regularly,27,b5d36f844f1f3349ff60e7741c23ea73b828034efa9f519e630a4d5cb7229214
001d5cd98fcdbc6bde738b8ad6041b67ca1e3e8be5c4c099edc89496c35b5192,1,1,ACTIVE,Regularly,73,ecf174bb9e4b5d230e868948f91d969d12ec97d51c5874452e217e817feb7bde
001d66c963b4634e7c3ef129018e228ce71963e12b4aa18513f020acf4daf28a,,,ACTIVE,NONE,57,9b6204511369f701179ea7d1f408e3d91d222d5f4461ec857a948b27bfd65bbb
001d680dd2f84b5292bff29f15e4fa8f7a712d29e2c2aec18dd0766562247c3d,,,ACTIVE,NONE,54,cd2450cb5654ce4d51ca2604f5c38052930ea6f3831029e8c0ff8e742a9f2236
001d680e7c13a8121a6711b6e014db3aebf695d84c085b7ede0a6421ec403f30,1,1,ACTIVE,Regularly,19,f41fe7f3625f58313390017cb1b6877e7502b9dc60c205eb49994c98497d0183
001db36cef56afb028d925a481c1d4c83e87be22aae7b3b0ec38357dda5fc49d,1,1,ACTIVE,Regularly,69,f666e6e2c9d0a1f70da72bf580f42ec77110ca7af9ebb1a9201354551ef245a1
001db90b63efa05cf3d8c8563a41748f2f54f44d1f0a01b9cacb9f019dec01d0,,,ACTIVE,NONE,23,2cc954fb8b8ed1860f03a67937336a1a3eaa28f160f6abcb593e9ac6c620f212
001dcccfc98e5305bd3759ebef9f7a027c9c09933acd8f994d47a77dba1ac66b,,,ACTIVE,NONE,58,112770e23555203a09615d43a2d32e6951a14387889b36879cc3543311bea613
001dcfc46c55c40fa3aa82ffd9f5e9e8dde96b765ec33a8b6492849b3ff0a518,,,ACTIVE,NONE,24,57fe21ec96d15e85a6e0ddaf86168414969c52a760839d94a68badfc23cec866
001dd03d7e98a3ed111bcff4344d9389cf67a35a6f31018392cee3bb96740afc,1,1,ACTIVE,Regularly,52,59b828fc4989f00700a9fe327169c50dd74f7aa479649b020e8a5b16b7ae18af
001dde36e9f9bbd07dcd2382c0dad9b52aefe6162c1fc523bea27440e35bd997,,,ACTIVE,NONE,42,1c2f7345dd3f2575a2ff887c1bfbbea2dac6ab8652a24ca4882490126b0d5309
001ddeb8fb74fec5693116da83b488e05ee9a9e179f3fd1ff67812cb511ced72,,,ACTIVE,NONE,27,1c66ff155f92adf0153b14050808f74c215563acbf060c71cafeead63ad85d07
001df39b34e857f6735ffc6e16d6b31fb3a26f8d1328a983eb64c5018e08e487,,,ACTIVE,NONE,46,2dae652cf403c694010dab57dc6c47d64e5953b244a5ef5545f97795dbd50eda
001e10b7ccfd324b3a430a0860b5225ae4dd1e26acb95cccec72ea2d0cdfe322,1,1,ACTIVE,Regularly,18,e747eb495ad0893fac40e61f01ddcd162600f9d97ae452f096da1e8ec0603265
001e161c55f76b06b4cd9016fee06d5ab88c8b6bfd9545972afa8c8064c68239,,,ACTIVE,NONE,31,74294b0cd1779ec7d42d68c831636099a3894e6f8eff5bc65fa452cb4d538feb
001e27dc58dcad21cffd53561118cb3e7c2ab4fc9b603e69fd658f01161c2a00,,,ACTIVE,NONE,23,f8a2726e35e171a7602f7f9219de583373e89a055a4a3178e916da68a03fe992
001e3a6beecb8cfc4e97c1c7f94ee146b9f4bb7e279c9987bd6c6d5effa609ac,,,ACTIVE,NONE,52,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001e4019bd815f027c0b277bb75a74c9b977ad4970576d9dd98aedbe670f2cff,,,ACTIVE,NONE,30,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
